Date,HH:MM,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2013/1/15,09:00,7,-1.6,53,92700,2,9999,282,1,1,1,0,1000,0,9999,300,8.3,2,2,15,77770,9,'00000000,0,0,1,88,999,999,99
2013/1/15,10:00,7.2,-2.1,51,92710,107,9999,274,21,0,21,2,0,2,9999,280,8.9,0,0,15,77770,9,'00000000,0,0,1,88,999,999,99
2013/1/15,11:00,6.9,-2.2,51,92810,240,9999,299,99,244,57,11,20,7,9999,290,8.3,8,8,15,2460,9,'00000000,0,0,1,88,999,999,99
2013/1/15,12:00,7.2,-2.6,48,92840,328,9999,300,163,369,77,18,34,10,9999,290,7.8,8,8,15,2640,9,'00000000,0,0,1,88,999,999,99
2013/1/15,13:00,7.1,-2.6,49,92880,366,9999,273,235,631,71,25,61,9,9999,280,6.1,0,0,15,77770,9,'00000000,0,0,1,88,999,999,99
2013/1/15,14:00,7.2,-2.6,48,92900,351,9999,273,200,520,71,21,50,9,9999,280,2.5,0,0,15,77770,9,'00000000,0,0,1,88,999,999,99
2013/1/15,15:00,7.4,-3,46,92930,283,9999,273,134,252,82,15,22,10,9999,280,3.1,0,0,15,77770,9,'00000000,0,0,1,88,999,999,99
2013/1/15,16:00,6.8,-3.1,48,92930,168,9999,276,112,494,52,11,33,7,9999,270,3.1,1,1,15,77770,9,'00000000,0,0,1,88,999,999,99
2013/1/15,17:00,6,-2.9,51,92910,29,9999,268,9,5,8,1,0,1,9999,280,1.1,0,0,15,77770,9,'00000000,0,0,1,88,999,999,99
2013/1/15,18:00,4.6,-2.2,60,92860,0,9999,263,0,0,0,0,0,0,9999,180,1.7,0,0,15,77770,9,'00000000,0,0,1,88,999,999,99
2013/1/15,19:00,5.2,-3.7,51,92830,0,9999,264,0,0,0,0,0,0,9999,230,2.5,0,0,15,77770,9,'00000000,0,0,1,88,999,999,99
2013/1/15,20:00,3.7,-3.2,59,92830,0,9999,272,0,0,0,0,0,0,9999,220,1.7,4,4,15,77770,9,'00000000,0,0,1,88,999,999,99
2013/1/15,21:00,5.5,-4.9,45,92850,0,9999,280,0,0,0,0,0,0,9999,230,1.9,5,5,15,2550,9,'00000000,0,0,1,88,999,999,99
2013/1/15,22:00,5.9,-3.5,49,92870,0,9999,308,0,0,0,0,0,0,9999,310,4.7,10,10,15,2550,9,'00000000,0,0,1,88,999,999,99
2013/1/15,23:00,5.2,-3.2,53,92900,0,9999,306,0,0,0,0,0,0,9999,280,1.9,10,10,15,2370,9,'00000000,0,0,1,88,999,999,99
2013/1/15,24:00,5.5,-3.7,50,92990,0,9999,306,0,0,0,0,0,0,9999,340,5.3,10,10,15,1260,9,'00000000,0,0,1,88,999,999,99
2013/1/16,01:00,4.4,-2.2,61,93100,0,9999,303,0,0,0,0,0,0,9999,330,4.7,10,10,15,1320,9,'00000000,0,0,1,88,999,999,99
2013/1/16,02:00,4.3,-2.1,62,93220,0,9999,303,0,0,0,0,0,0,9999,330,6.7,10,10,15,1710,9,'00000000,0,0,1,88,999,999,99
2013/1/16,03:00,4.1,-1.9,64,93330,0,9999,302,0,0,0,0,0,0,9999,330,6.7,10,10,15,1470,9,'00000000,0,0,1,88,999,999,99
2013/1/16,04:00,3.2,-0.9,74,93430,0,9999,299,0,0,0,0,0,0,9999,310,5.3,10,10,15,1140,9,'01000000,0,0,1,88,999,999,99
2013/1/16,05:00,0.6,-0.8,90,93520,0,9999,288,0,0,0,0,0,0,9999,40,4.2,10,10,15,1200,9,'00000000,0,0,1,88,999,999,99
2013/1/16,06:00,-0.7,-2,90,93610,0,9999,282,0,0,0,0,0,0,9999,80,1.9,10,10,15,1530,9,'00010000,0,0,1,88,999,999,99
2013/1/16,07:00,-0.8,-2.3,88,93650,0,9999,281,0,0,0,0,0,0,9999,20,1.1,10,10,15,1770,9,'00000000,0,0,1,88,999,999,99
2013/1/16,08:00,-0.9,-2.3,89,93670,0,9999,281,0,0,0,0,0,0,9999,0,0,10,10,15,1710,9,'00000000,0,0,1,88,999,999,99
2013/1/16,09:00,-0.8,-2.1,90,93740,3,9999,281,1,1,1,0,1000,0,9999,230,1.1,10,10,15,1710,9,'00000000,0,0,1,88,999,999,99
2013/1/16,10:00,1.4,-0.9,84,93790,111,9999,292,15,0,15,2,0,2,9999,270,3.6,10,10,15,1800,9,'00000000,0,0,1,88,999,999,99
2013/1/16,11:00,2.5,-1.8,72,93860,243,9999,295,61,0,61,7,0,7,9999,310,5.6,10,10,15,1920,9,'00000000,0,0,1,88,999,999,99
2013/1/16,12:00,2.6,-2,70,93930,332,9999,296,71,0,71,8,0,8,9999,300,4.7,10,10,15,2040,9,'00000000,0,0,1,88,999,999,99
